,having_IP_Address,URL_Length,Shortining_Service,having_At_Symbol,double_slash_redirecting,Prefix_Suffix,having_Sub_Domain,HTTPS_token,Result
2954,1,2,1,1,1,2,2,1,2
2955,1,2,1,1,1,1,2,1,1
2956,1,2,1,2,1,2,2,1,2
2957,1,2,1,1,1,1,0,1,1
2958,1,1,1,1,1,2,1,1,1
2959,1,2,1,1,1,2,1,1,1
2960,2,1,2,1,2,2,2,2,1
2961,1,2,1,2,1,2,2,1,2
2962,1,1,1,1,1,2,0,1,1
2963,1,2,1,1,1,2,1,1,2
2964,1,2,1,1,1,1,0,1,1
2965,1,2,1,1,1,2,2,1,1
2966,1,1,2,1,1,2,2,1,2
2967,1,2,1,1,1,2,1,1,1
2968,1,2,1,1,1,2,0,1,2
2969,2,2,2,1,2,2,0,2,2
2970,1,2,1,1,1,1,2,1,1
2971,1,2,1,1,1,2,0,1,2
2972,1,2,1,1,1,2,1,1,1
2973,1,2,1,1,1,2,0,1,2
2974,1,2,1,1,1,2,1,1,1
2975,1,2,1,1,1,2,2,1,2
2976,1,2,1,1,1,2,2,1,2
2977,1,1,1,1,1,2,0,1,1
2978,2,2,2,1,2,1,0,2,1
2979,1,1,1,1,1,2,2,1,1
2980,1,2,1,1,1,2,1,1,1
2981,1,2,1,1,1,2,1,1,1
2982,1,2,1,1,1,2,2,1,1
2983,2,1,2,1,2,2,0,2,2
2984,1,2,1,1,1,2,2,1,2
2985,1,2,1,1,1,2,1,1,1
2986,1,2,1,1,1,2,1,1,2
2987,1,2,1,1,1,2,1,2,1
2988,1,1,1,1,1,2,2,1,1
2989,1,2,1,1,1,2,2,1,2
2990,1,2,1,1,1,2,2,1,2
2991,1,2,1,1,1,2,2,1,2
2992,1,2,1,1,1,2,0,1,1
2993,2,2,2,1,2,2,1,2,1
2994,2,2,2,1,2,2,2,2,1
2995,1,2,1,1,1,2,2,1,2
2996,1,2,1,1,1,1,2,1,1
2997,2,2,2,1,2,1,2,2,1
2998,1,2,1,1,1,2,0,1,2
2999,1,2,1,1,1,2,0,1,2
3000,1,2,1,2,1,2,2,1,1
3001,1,2,1,1,1,1,0,1,1
3002,2,1,2,1,2,2,2,2,1
3003,1,2,1,1,1,2,2,1,2
3004,2,1,2,1,2,1,0,2,1
3005,1,2,1,1,1,2,0,1,2
3006,1,2,1,1,1,2,2,1,2
3007,1,2,1,1,1,2,2,1,2
3008,1,2,1,1,1,2,2,1,1
3009,1,2,1,1,1,1,1,1,1
3010,1,1,1,1,1,2,0,1,2
3011,1,2,1,1,1,2,1,1,1
3012,1,2,1,2,1,2,2,1,1
3013,2,1,2,1,2,2,0,2,1
3014,1,2,1,1,1,2,1,1,2
3015,1,2,1,1,1,2,2,1,2
3016,1,2,1,1,1,2,2,1,2
3017,1,2,1,1,1,2,1,1,1
3018,1,2,1,1,1,1,2,1,1
3019,1,2,1,1,1,2,2,1,2
3020,1,1,1,1,1,1,2,1,1
3021,1,1,1,1,1,2,0,1,1
3022,1,2,1,1,1,2,0,1,2
3023,1,2,1,1,1,2,0,1,2
3024,1,2,1,1,1,2,0,1,2
3025,1,2,1,1,1,2,1,1,1
3026,1,2,1,2,1,1,2,1,1
3027,1,2,1,1,1,2,1,1,1
3028,1,2,1,1,1,2,2,1,2
3029,1,2,1,1,1,2,0,1,2
3030,1,2,1,2,1,2,0,1,2
3031,1,2,1,1,1,2,2,1,2
3032,1,2,1,2,1,1,2,1,1
3033,1,2,1,1,1,2,1,1,2
3034,2,2,2,1,2,2,2,2,1
3035,1,2,1,1,1,1,0,2,1
3036,1,2,1,1,1,1,1,1,1
3037,1,2,1,1,1,2,1,1,1
3038,1,2,1,1,1,2,0,2,2
3039,1,2,1,2,1,2,2,1,2
3040,1,2,1,1,1,2,0,1,2
3041,1,2,1,1,1,2,1,1,1
3042,1,2,1,1,1,2,1,1,2
3043,2,2,2,1,2,1,1,2,1
3044,1,2,1,1,1,2,0,1,2
3045,2,2,2,1,2,2,2,2,1
3046,2,2,2,1,2,2,0,2,2
3047,1,2,1,1,1,1,1,1,1
3048,1,2,1,1,1,2,0,1,2
3049,1,2,1,1,1,1,2,1,1
3050,1,2,1,1,1,2,2,1,1
3051,1,2,1,1,1,2,0,1,2
3052,1,2,1,1,1,1,2,1,1
3053,1,2,1,1,1,2,0,1,1
3054,1,2,1,1,1,2,0,1,2
3055,1,2,1,2,1,2,0,1,2
3056,1,2,1,1,1,2,0,1,1
3057,1,2,1,1,1,2,2,1,2
3058,1,1,1,1,1,2,0,1,2
3059,1,1,1,1,1,2,2,1,2
3060,2,1,2,1,2,1,2,2,1
3061,1,1,1,2,1,2,0,1,1
3062,1,2,1,1,1,2,2,1,2
3063,1,2,1,1,1,2,2,2,2
3064,1,0,1,1,1,2,2,2,2
3065,1,2,1,1,1,2,0,1,2
3066,1,1,1,1,1,2,0,1,2
3067,1,2,1,1,1,2,0,1,2
3068,1,2,1,1,1,2,2,1,2
3069,1,1,1,1,1,2,2,1,2
3070,2,2,2,1,2,1,2,2,1
3071,1,2,1,1,1,2,1,1,2
3072,1,2,1,2,1,2,2,1,1
3073,1,2,1,1,1,2,1,1,2
3074,1,2,1,1,1,2,1,1,2
3075,1,2,1,1,1,2,2,1,2
3076,1,1,1,1,1,2,0,1,2
3077,1,2,1,1,1,2,2,1,2
3078,1,2,1,1,1,1,1,2,1
3079,1,2,1,1,1,2,0,1,2
3080,1,1,1,1,1,1,1,1,1
3081,1,2,1,1,1,2,2,1,2
3082,1,2,1,1,1,2,0,1,1
3083,1,2,1,1,1,2,2,1,2
3084,1,1,1,1,1,2,0,1,2
3085,1,2,1,1,1,2,0,1,2
3086,1,2,1,2,1,2,2,1,2
3087,1,2,1,1,1,2,1,1,1
3088,1,2,1,1,1,2,0,1,2
3089,1,2,1,1,1,2,1,1,1
3090,1,2,1,1,1,2,1,1,1
3091,1,2,1,2,1,2,0,2,2
3092,1,1,1,1,1,2,0,1,1
3093,1,2,1,1,1,1,2,1,1
3094,1,2,1,1,1,2,1,1,1
3095,2,2,2,1,1,1,1,2,1
3096,1,2,1,1,1,2,0,1,2
3097,1,2,1,1,1,2,0,1,2
3098,1,2,1,1,1,2,0,1,2
3099,1,2,1,1,1,2,2,1,2
3100,1,2,1,1,1,1,2,1,1
3101,1,2,1,1,1,1,1,1,1
3102,1,2,1,1,1,1,2,1,1
3103,2,2,2,1,2,2,0,2,2
3104,1,2,1,1,1,2,0,1,2
3105,1,2,1,1,1,1,2,1,1
3106,1,2,1,1,1,2,0,1,2
3107,2,2,2,1,2,2,0,2,1
3108,1,2,1,1,1,2,2,1,1
3109,1,1,1,2,1,2,1,1,1
3110,1,2,1,1,1,2,2,1,2
3111,1,2,1,1,1,2,1,1,1
3112,1,1,1,1,1,2,0,2,2
3113,1,1,1,1,1,2,0,1,1
3114,1,1,1,1,1,2,0,2,2
3115,1,1,1,1,1,2,2,1,1
3116,1,2,1,1,1,2,2,1,2
3117,2,1,1,1,2,2,2,2,2
3118,1,2,1,1,1,2,0,1,2
3119,1,2,1,1,1,2,1,1,2
3120,1,2,1,1,1,2,2,1,2
3121,1,2,1,1,1,2,2,1,2
3122,1,2,1,1,1,2,0,2,2
3123,1,2,1,1,1,2,0,1,2
3124,1,1,1,1,1,2,2,1,2
3125,1,2,1,1,1,2,2,1,1
3126,1,2,1,1,1,2,1,1,1
3127,2,2,2,1,2,2,1,2,1
3128,1,2,1,2,1,2,0,1,2
3129,1,2,1,1,1,2,2,1,1
3130,1,2,1,1,1,2,0,1,2
3131,1,2,1,1,1,2,1,1,1
3132,1,1,1,1,1,2,2,2,2
3133,1,2,1,1,1,2,1,1,1
3134,1,2,1,1,1,2,2,1,2
3135,1,2,1,1,1,1,1,1,1
3136,1,2,1,1,1,2,2,1,2
3137,1,2,1,1,1,2,2,1,2
3138,1,0,1,1,1,2,0,2,1
3139,2,1,2,1,2,2,0,2,2
3140,1,2,1,1,1,2,2,1,2
3141,1,2,1,1,1,2,1,1,1
3142,1,2,1,2,1,2,1,1,1
3143,1,2,1,1,1,2,2,1,1
3144,2,2,2,1,2,2,2,2,1
3145,2,2,2,1,2,2,1,2,1
3146,2,2,2,1,2,2,0,2,2
3147,1,2,1,1,2,2,2,1,2
3148,1,2,1,1,1,2,2,1,2
3149,1,2,1,1,2,2,2,1,2
3150,1,2,1,1,1,2,0,1,2
3151,1,2,1,1,1,2,1,1,1
3152,1,2,1,1,1,2,2,1,2
3153,1,2,1,1,1,2,2,1,2
3154,1,1,1,1,1,2,2,1,2
3155,1,2,1,2,1,2,2,1,2
3156,1,2,1,2,1,2,2,1,1
3157,2,2,2,1,2,2,2,2,1
3158,1,2,1,1,1,2,2,1,2
3159,1,2,1,1,1,1,1,1,1
3160,1,2,1,1,1,2,2,1,2
3161,1,2,1,1,1,2,0,1,1
3162,2,2,2,1,2,2,2,2,1
3163,1,2,1,1,1,2,2,1,2
3164,1,2,1,1,1,2,2,1,1
3165,1,2,1,1,1,2,0,2,1
3166,1,2,1,1,1,2,2,1,2
3167,1,2,1,1,1,2,0,1,1
3168,1,2,1,1,1,2,0,1,2
3169,1,2,1,1,1,2,1,1,1
3170,1,1,1,1,1,2,1,1,1
3171,1,2,1,1,1,1,2,2,1
3172,1,2,1,1,1,2,0,1,1
3173,1,2,1,1,1,2,1,1,2
3174,1,2,1,1,1,2,1,1,1
3175,2,1,2,1,2,2,0,2,1
3176,1,1,2,1,1,2,0,1,2
3177,1,1,1,1,1,2,2,1,2
3178,1,2,1,1,1,2,0,1,2
3179,2,1,2,1,2,2,0,2,2
3180,1,2,1,1,1,2,1,1,1
3181,1,0,1,1,1,2,0,1,2
3182,1,2,1,2,1,2,2,1,2
3183,2,2,2,1,2,2,1,2,1
3184,1,2,1,1,1,2,2,1,2
3185,1,2,1,1,1,2,2,1,2
3186,1,1,1,1,1,2,2,1,2
3187,1,2,1,1,1,1,1,1,1
3188,2,2,2,1,2,1,1,2,1
3189,1,2,1,1,1,1,2,1,1
3190,1,2,1,1,1,2,0,1,1
3191,1,2,1,1,1,2,2,1,2
3192,1,2,1,1,1,2,2,1,2
3193,1,2,1,1,1,2,2,1,2
3194,1,2,1,1,1,2,1,1,1
3195,1,2,1,1,1,2,0,1,2
3196,1,2,1,1,1,2,2,1,2
3197,1,2,1,1,1,2,0,1,1
3198,1,2,1,1,1,2,0,1,2
3199,1,2,1,1,1,2,2,1,1
3200,1,2,1,1,1,2,0,1,2
3201,2,2,2,1,2,2,2,2,1
3202,1,1,1,1,1,2,0,1,1
3203,1,2,1,2,1,1,1,1,1
3204,1,2,1,1,1,2,0,1,1
3205,1,2,1,1,1,2,2,2,2
3206,1,2,1,1,1,2,1,1,1
3207,1,2,1,1,1,2,1,1,1
3208,1,2,1,1,1,2,0,1,2
3209,1,2,1,1,1,2,0,2,2
3210,2,2,2,1,2,2,2,2,1
3211,1,2,1,1,1,2,0,1,2
3212,1,2,1,1,1,2,0,1,2
3213,1,1,1,1,1,1,2,1,1
3214,1,2,1,1,1,2,1,1,1
3215,1,2,1,1,1,2,0,1,2
3216,1,2,1,1,1,2,1,1,1
3217,1,2,1,1,1,2,0,1,2
3218,1,2,1,1,1,2,0,1,1
3219,1,2,1,1,1,2,1,1,1
3220,1,2,1,1,1,2,2,1,2
3221,1,2,1,1,1,2,2,1,2
3222,1,2,1,1,1,2,0,1,2
3223,1,2,1,1,1,2,2,1,2
3224,1,2,1,1,1,2,1,2,2
3225,1,1,1,1,1,2,0,1,1
3226,1,2,1,1,1,2,0,1,2
3227,1,2,1,1,1,2,0,1,2
3228,1,2,1,1,1,2,0,1,2
3229,1,2,1,1,1,2,1,1,1
3230,2,1,2,1,2,2,0,2,2
3231,1,2,1,1,1,2,1,1,1
3232,1,2,1,1,1,2,0,1,1
3233,1,2,1,1,1,2,0,1,1
3234,1,2,1,1,1,2,0,1,1
3235,1,2,1,1,1,2,1,1,2
3236,1,2,1,1,1,1,0,1,1
3237,1,2,1,1,1,2,0,1,2
3238,1,1,2,1,1,2,1,1,2
3239,1,2,1,1,1,2,1,1,2
3240,2,2,2,1,2,2,0,2,2
3241,1,2,1,1,1,2,2,1,2
3242,1,2,1,1,1,1,1,1,1
3243,1,2,1,1,1,2,2,1,2
3244,1,2,1,1,1,1,0,1,1
3245,1,2,1,1,1,2,2,1,1
3246,1,2,1,1,1,2,2,1,2
3247,1,2,1,1,1,2,0,1,1
3248,1,2,1,1,1,2,1,1,1
3249,1,2,1,1,1,2,1,2,1
3250,1,2,1,1,1,2,2,2,1
3251,1,2,1,1,1,2,1,1,1
3252,1,2,1,1,1,2,2,1,1
3253,1,1,1,1,1,1,1,1,1
3254,1,2,1,1,1,2,2,1,2
3255,1,2,1,1,1,2,2,1,1
3256,1,2,1,1,1,2,1,1,1
3257,2,2,2,1,2,2,2,2,1
3258,1,2,1,1,1,2,0,1,1
3259,1,2,1,1,1,2,1,1,1
3260,1,2,1,1,1,2,1,1,1
3261,1,2,1,2,1,2,2,1,1
3262,1,2,1,1,1,2,2,1,1
3263,1,2,1,1,1,2,0,1,2
3264,1,2,1,1,1,2,2,1,2
3265,2,1,2,1,2,2,0,2,1
3266,1,2,1,1,1,2,2,1,2
3267,2,1,2,1,2,2,2,2,2
3268,1,2,1,1,1,2,2,1,2
3269,1,2,1,1,1,2,0,1,1
3270,1,2,1,1,1,2,0,1,1
3271,1,1,1,1,1,2,0,1,1
3272,1,2,1,1,1,1,0,1,1
3273,1,1,1,1,1,2,2,1,1
3274,1,2,1,1,1,2,1,1,2
3275,1,2,1,2,1,2,2,1,2
3276,1,2,1,1,1,2,2,1,2
3277,1,2,1,1,1,2,2,2,2
3278,1,2,1,1,1,2,1,1,1
3279,1,2,1,1,1,2,2,1,2
3280,1,1,1,1,1,2,0,1,2
3281,1,2,1,1,1,2,0,1,2
3282,1,2,1,1,1,2,2,1,1
3283,1,2,1,1,1,2,0,1,1
3284,1,2,1,1,1,2,1,1,2
3285,1,1,1,1,1,1,1,1,1
3286,2,2,2,1,2,2,0,2,2
3287,1,2,1,1,1,2,1,1,2
3288,1,2,1,1,1,2,0,1,2
3289,1,2,1,1,1,2,1,1,1
3290,1,2,1,1,1,2,2,1,1
3291,1,2,1,1,1,2,0,1,1
3292,1,2,1,1,1,2,2,1,1
3293,1,2,1,1,1,2,2,1,2
3294,1,2,1,2,1,2,1,1,1
3295,1,2,1,1,1,2,1,1,1
3296,1,2,1,1,1,1,2,1,1
3297,1,2,1,1,1,2,2,1,2
3298,1,2,1,1,1,2,2,1,2
3299,1,2,1,1,1,2,0,1,1
3300,1,2,1,1,1,2,2,1,2
3301,1,2,1,1,1,2,2,2,1
3302,1,2,1,1,1,2,2,1,2
3303,1,2,2,1,1,1,2,1,1
3304,1,2,1,1,1,2,2,1,2
3305,1,2,1,1,1,2,2,1,2
3306,1,2,1,1,1,2,2,1,1
3307,2,1,2,1,2,2,0,2,2
3308,1,2,1,1,1,2,2,1,2
3309,1,2,1,1,1,2,0,1,1
3310,1,2,1,1,1,2,2,1,1
3311,1,2,1,2,1,2,0,1,2
3312,1,2,1,1,1,2,2,1,2
3313,1,1,1,1,1,2,0,1,1
3314,2,2,2,1,2,2,2,2,2
3315,1,2,1,1,1,2,0,1,2
3316,1,2,1,1,1,1,2,1,1
3317,1,2,1,1,1,1,1,1,1
3318,1,2,1,1,1,2,2,1,1
3319,1,2,1,1,1,2,2,1,2
3320,1,2,1,1,1,2,0,1,1
3321,2,1,2,1,2,2,2,2,1
3322,1,2,1,1,1,2,0,1,2
3323,1,2,1,1,1,1,2,1,1
3324,1,2,1,1,1,2,0,1,1
3325,1,2,1,1,1,2,1,1,1
3326,1,2,1,1,1,2,1,1,1
3327,1,2,1,1,2,2,0,1,2
3328,1,2,1,1,1,2,0,1,2
3329,2,1,2,1,2,2,2,2,1
3330,1,2,1,1,1,2,0,1,2
3331,2,2,2,1,2,2,2,2,1
3332,1,1,1,1,1,2,2,1,2
3333,1,1,1,1,1,2,2,1,1
3334,1,2,1,1,1,2,1,1,1
3335,1,2,1,1,1,2,0,2,2
3336,1,2,1,1,1,1,1,1,1
3337,1,1,1,2,1,2,0,1,2
3338,2,2,2,1,2,2,0,2,2
3339,1,1,1,1,1,2,2,1,1
3340,1,2,1,1,1,2,1,1,1
3341,2,2,2,1,2,2,1,2,1
3342,1,2,1,1,1,2,2,1,2
3343,1,2,1,1,1,2,1,1,1
3344,2,2,2,1,2,2,0,2,2
3345,1,2,1,1,1,2,2,1,2
3346,1,2,1,1,1,2,1,1,1
3347,1,2,1,1,1,2,2,1,2
3348,1,2,1,1,1,2,0,1,1
3349,1,1,1,2,1,2,2,1,1
3350,1,2,1,1,1,2,0,1,1
3351,1,0,1,1,1,2,2,1,2
3352,2,2,2,1,2,2,1,2,1
3353,1,1,1,1,1,2,0,1,2
3354,1,2,1,1,1,2,1,1,1
3355,1,2,1,1,1,1,1,1,1
3356,1,1,1,1,1,2,0,1,1
3357,1,2,1,1,1,2,2,1,2
3358,1,2,1,1,1,1,1,1,1
3359,1,2,1,1,1,2,2,1,2
3360,1,2,1,1,1,1,0,1,1
3361,1,2,1,1,1,2,2,1,1
3362,1,2,1,1,1,2,2,1,2
3363,1,2,1,1,1,2,2,1,2
3364,1,2,1,1,1,2,2,1,1
3365,1,2,1,1,1,2,1,1,1
3366,1,2,1,1,1,2,2,1,2
3367,1,2,1,2,1,1,2,1,1
3368,1,1,1,1,1,2,2,1,1
3369,1,2,1,2,1,1,2,1,1
3370,1,1,1,2,1,2,0,1,2
3371,1,2,1,1,1,1,1,1,1
3372,2,1,2,1,2,2,1,2,2
3373,1,1,1,1,1,2,0,1,2
3374,1,2,1,1,1,2,2,1,2
3375,1,1,1,1,1,2,1,1,1
3376,1,2,1,1,1,2,1,1,1
3377,1,2,1,1,1,2,2,1,1
3378,2,2,2,1,2,2,1,2,1
3379,1,2,1,1,1,2,0,1,2
3380,1,1,1,1,1,1,2,1,1
3381,1,2,1,1,1,2,2,1,2
3382,2,1,2,1,2,2,2,2,1
3383,1,2,1,1,1,2,1,1,1
3384,1,2,1,1,1,2,2,1,2
3385,1,2,1,1,1,2,2,1,2
3386,1,2,1,1,1,2,1,1,2
3387,1,1,1,1,1,1,2,1,1
3388,1,2,1,1,1,2,2,1,2
3389,1,2,1,1,1,1,0,1,1
3390,1,1,1,1,1,1,1,1,1
3391,1,2,1,1,1,2,1,1,1
3392,1,2,1,1,1,2,0,1,2
3393,1,2,1,1,1,2,1,1,1
3394,1,2,1,1,2,2,1,2,2
3395,1,2,1,1,1,2,0,1,1
3396,1,2,1,1,1,2,0,1,1
3397,1,2,1,1,1,2,2,1,1
3398,1,2,1,1,1,2,2,1,1
3399,1,2,1,1,1,1,0,1,1
3400,1,1,1,1,1,2,0,1,2
3401,1,2,1,2,1,2,0,1,2
3402,1,2,1,1,1,2,1,2,1
3403,1,1,1,1,1,2,0,1,1
3404,1,2,1,1,1,2,0,2,2
3405,1,1,1,1,1,2,0,1,1
3406,1,2,1,1,1,2,0,1,1
3407,1,2,1,1,1,2,2,1,1
3408,1,2,1,1,1,2,1,1,1
3409,1,2,1,1,1,2,2,1,1
3410,2,2,2,1,2,2,0,2,1
3411,2,2,2,1,2,2,0,2,2
3412,1,1,1,2,1,2,0,1,2
3413,1,2,1,1,1,2,2,2,1
3414,1,2,1,1,1,2,0,1,2
3415,1,2,1,1,1,2,2,1,2
3416,1,2,1,1,1,2,2,1,1
3417,1,1,1,1,1,2,1,1,1
3418,1,1,1,1,1,2,2,2,1
3419,1,2,1,1,1,2,1,1,2
3420,2,2,2,1,2,1,2,2,1
3421,1,2,1,1,1,2,2,1,1
3422,1,2,1,1,1,2,2,1,2
3423,1,2,1,1,1,2,2,1,2
3424,1,2,1,1,1,2,2,1,1
3425,1,2,1,1,1,2,2,1,2
3426,2,1,2,1,2,2,0,2,2
3427,1,2,1,1,1,2,2,1,2
3428,2,2,2,1,2,2,2,2,1
3429,1,2,1,1,1,2,2,1,2
3430,1,2,2,1,1,2,1,2,2
3431,2,1,2,1,2,2,2,2,2
3432,1,2,1,1,1,2,0,1,2
3433,1,1,1,1,1,2,2,1,1
3434,1,2,1,1,1,1,0,1,1
3435,2,2,2,1,2,1,0,2,1
3436,1,1,1,1,1,2,0,1,2
3437,2,2,2,1,2,2,0,2,1
3438,1,2,2,2,1,2,0,1,2
3439,1,2,1,1,1,2,0,1,2
3440,2,2,2,1,2,2,2,2,1
3441,1,1,1,1,1,2,1,1,1
3442,1,2,1,1,1,2,2,1,2
3443,1,2,1,1,1,2,0,1,2
3444,1,2,1,1,1,2,1,1,2
3445,1,2,1,1,1,2,2,1,2
3446,1,2,1,1,1,2,1,1,1
3447,1,2,1,1,1,2,0,1,2
3448,1,2,1,1,1,2,0,1,1
3449,1,2,1,1,1,2,0,1,1
3450,1,2,1,1,1,1,1,1,1
3451,1,2,1,2,1,1,1,1,1
3452,1,2,1,2,1,2,1,1,1
3453,1,1,1,1,1,2,0,1,1
3454,1,2,1,1,2,2,2,2,2
3455,1,2,1,1,1,2,0,1,1
3456,1,2,1,1,1,2,0,1,2
3457,1,1,1,1,1,2,2,1,1
3458,1,2,1,1,1,2,0,1,1
3459,1,1,1,1,1,2,0,1,2
3460,1,2,1,2,1,2,2,1,2
3461,1,2,1,1,1,2,0,1,1
3462,1,2,1,2,1,2,2,1,2
3463,1,2,1,2,1,2,0,1,2
3464,1,2,1,1,1,1,0,1,1
3465,1,2,1,1,1,2,1,1,1
3466,1,1,1,2,1,2,0,1,2
3467,1,2,1,1,1,2,2,1,2
3468,1,2,1,1,1,2,0,1,1
3469,1,2,1,1,1,2,1,1,1
3470,1,2,1,1,2,2,1,1,2
3471,1,2,1,1,1,2,0,1,1
3472,1,1,1,1,1,2,2,1,1
3473,1,2,1,1,1,2,0,1,1
3474,1,2,1,1,1,2,1,1,1
3475,1,2,1,2,1,2,2,1,2
3476,2,2,2,1,2,2,0,2,2
3477,1,2,1,1,1,2,1,1,2
3478,1,2,1,1,1,2,1,1,1
3479,1,2,1,1,1,1,1,1,1
3480,1,1,2,1,1,2,0,1,2
3481,1,2,1,1,1,2,1,1,2
3482,1,2,1,2,1,2,2,1,2
3483,1,2,1,1,1,2,1,1,1
3484,1,2,1,2,1,2,2,1,2
3485,1,0,1,2,1,2,2,2,2
3486,1,2,1,1,1,2,0,1,1
3487,1,2,1,1,1,1,2,1,1
3488,1,2,1,2,1,2,0,1,2
3489,1,2,1,1,1,2,0,1,2
3490,1,2,1,1,1,2,1,1,1
3491,1,2,1,1,1,2,2,1,2
3492,1,2,1,2,1,2,2,1,2
3493,2,2,2,1,2,1,2,2,1
3494,1,2,1,1,1,2,2,2,2
3495,1,2,1,1,1,2,2,1,2
3496,1,1,1,1,2,2,2,1,2
3497,1,2,1,1,1,2,0,1,1
3498,1,2,1,1,1,2,0,1,1
3499,1,1,1,1,2,1,1,1,1
3500,2,1,2,2,2,2,1,2,2
3501,1,2,1,1,1,2,2,1,1
3502,2,2,2,1,2,2,2,2,1
3503,1,2,1,2,1,2,2,1,2
3504,1,2,1,1,2,2,2,1,2
3505,1,2,1,1,1,2,0,1,2
3506,1,2,1,1,1,2,1,1,1
3507,1,2,1,1,1,2,0,1,1
3508,1,2,1,1,1,2,0,1,1
3509,2,2,2,1,2,1,0,2,1
3510,1,2,1,1,1,2,2,1,2
3511,1,1,1,1,1,2,0,1,2
3512,2,0,2,1,2,2,1,2,1
3513,1,2,1,1,1,2,0,1,2
3514,1,2,1,1,1,2,2,1,2
3515,1,2,1,1,1,2,0,1,2
3516,2,2,2,1,2,1,1,2,1
3517,1,2,1,1,1,2,2,1,2
3518,1,2,1,1,1,2,2,1,2
3519,1,2,1,1,1,2,2,2,1
3520,1,2,1,1,1,2,2,1,1
3521,1,2,1,1,1,2,2,1,2
3522,1,2,1,1,1,2,0,1,1
3523,1,1,1,1,1,2,2,1,2
3524,1,1,1,1,1,1,2,1,1
3525,1,2,1,1,1,2,2,1,1
3526,1,2,1,1,1,2,2,1,1
3527,1,2,1,1,1,2,2,1,2
3528,1,2,1,1,1,2,2,1,1
3529,1,2,1,1,1,2,2,1,1
3530,1,1,1,2,1,2,0,1,2
3531,2,2,2,1,2,1,0,2,1
3532,1,0,1,1,1,2,2,1,2
3533,2,2,2,1,2,2,0,2,2
3534,1,1,1,1,1,2,0,1,1
3535,1,2,1,1,1,1,1,1,1
3536,1,2,1,1,1,2,0,1,2
3537,1,2,1,1,1,2,1,1,1
3538,2,2,2,1,2,2,2,2,2
3539,2,2,2,1,2,2,1,2,1
3540,1,2,1,1,1,2,0,1,2
3541,1,2,1,1,1,2,2,1,2
3542,1,2,1,1,1,2,1,1,1
3543,1,2,1,1,1,2,1,1,1
3544,1,1,1,1,1,2,2,1,2
3545,1,2,1,1,1,1,0,1,1
3546,1,2,1,1,1,2,1,1,1
3547,1,2,1,1,1,2,2,1,1
3548,2,2,2,1,2,2,0,2,2
3549,1,1,1,2,1,2,0,1,2
3550,1,2,1,1,1,2,1,1,1
3551,1,1,1,1,1,2,0,1,2
3552,1,2,1,1,1,2,2,1,2
3553,1,2,1,2,1,2,2,1,2
3554,1,2,1,1,1,2,0,1,1
3555,2,2,2,1,2,2,0,2,1
3556,1,1,1,1,1,2,1,1,1
3557,1,2,1,1,1,2,2,1,1
3558,1,1,1,1,1,2,2,1,1
3559,2,1,2,1,2,2,1,2,1
3560,1,2,1,1,1,1,2,1,1
3561,1,2,1,2,1,2,0,1,2
3562,1,0,2,1,1,2,2,1,2
3563,1,2,1,1,1,2,0,1,2
3564,1,2,1,1,1,2,0,1,1
3565,1,2,1,1,1,2,1,1,1
3566,1,2,1,1,1,2,2,1,1
3567,1,2,1,1,1,1,2,1,1
3568,1,2,1,1,1,2,0,1,1
3569,2,2,2,1,2,2,2,2,2
3570,2,1,2,1,2,1,0,2,1
3571,1,2,1,1,1,2,0,1,2
3572,1,2,1,1,1,2,0,1,1
3573,1,2,1,1,1,2,2,1,2
3574,1,2,1,1,1,2,1,1,1
3575,1,2,1,1,1,2,0,1,2
3576,1,1,1,1,1,2,0,1,2
3577,1,1,1,2,1,2,2,1,1
3578,1,2,1,1,1,1,2,1,1
3579,1,2,1,1,1,2,0,1,1
3580,1,2,1,1,1,2,0,1,2
3581,1,2,1,1,1,2,0,1,2
3582,1,2,1,1,1,2,0,1,2
3583,1,2,1,1,1,2,2,1,1
3584,1,2,1,1,1,2,1,1,2
3585,1,2,1,1,1,2,2,1,2
3586,1,0,1,2,1,2,2,2,2
3587,1,2,1,1,1,2,2,1,1
3588,1,2,1,2,1,2,0,1,2
3589,1,2,1,1,1,2,0,1,1
3590,1,2,1,1,1,2,0,1,2
3591,1,2,1,1,1,2,1,1,1
3592,1,2,1,2,1,2,1,1,1
3593,1,1,1,1,1,2,2,1,2
3594,1,2,1,1,1,2,0,1,2
3595,1,2,1,1,1,2,2,1,1
3596,2,2,2,1,2,2,0,2,2
3597,2,1,2,1,2,2,2,2,1
3598,1,2,1,1,1,2,0,1,2
3599,1,1,1,1,1,2,0,1,1
3600,1,1,1,1,1,2,1,1,1
3601,1,2,1,1,1,2,1,1,1
3602,1,1,1,2,1,1,1,1,1
3603,1,2,1,1,1,2,0,1,2
3604,2,1,2,1,2,2,2,2,1
3605,2,2,2,1,2,1,1,2,1
3606,1,2,1,1,1,2,2,1,2
3607,1,2,1,1,1,2,1,1,1
3608,1,2,1,1,1,2,2,1,1
3609,1,1,1,1,1,1,1,1,1
3610,1,2,1,1,1,2,1,1,1
3611,1,2,1,1,1,2,2,1,2
3612,1,2,1,1,1,2,2,1,2
3613,1,2,1,1,1,2,1,1,1
3614,1,2,1,1,1,2,0,1,2
3615,1,2,1,1,1,2,1,1,1
3616,1,2,1,1,1,2,0,1,1
